	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Gemmata	2.0	0.0	21.0	15.0	0.0	7.0	12.0	0.0	2.0	130.0	4.0	0.0
Gemmatimonas	2.0	0.0	67.0	374.0	0.0	31.0	20.0	0.0	16.0	110.0	8.0	0.0
Gemmobacter	1.0	1.0	104.0	701.0	0.0	27.0	188.0	0.0	63.0	547.0	70.0	0.0
Geobacter	6.0	2.0	77.0	671.0	0.0	42.0	43.0	1.0	15.0	73.0	20.0	0.0
Georgenia	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Georgfuchsia	0.0	0.0	18.0	6.0	0.0	16.0	4.0	0.0	5.0	13.0	5.0	0.0
Geothermobacter	3.0	0.0	26.0	204.0	0.0	14.0	26.0	0.0	1.0	42.0	1.0	0.0
Geothrix	1.0	0.0	7.0	15.0	0.0	5.0	6.0	0.0	2.0	8.0	0.0	0.0
Giesbergeria	6.0	2.0	32.0	12.0	0.0	7.0	20.0	0.0	22.0	42.0	17.0	0.0
Gilliamella	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0
Gillisia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Glaciihabitans	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Glaciimonas	1.0	0.0	2.0	5.0	0.0	3.0	3.0	0.0	10.0	4.0	8.0	0.0
Gluconobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Gottschalkia	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Gracilibacter	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
Granulicatella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	180.0	1.0	0.0	0.0	0.0
Guggenheimella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Gulbenkiania	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0
HIMB11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Haematobacter	0.0	0.0	7.0	31.0	1.0	2.0	6.0	0.0	1.0	13.0	2.0	0.0
Haematospirillum	0.0	0.0	2.0	34.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
Haemophilus	1.0	1.0	6.0	12.0	0.0	1.0	3.0	0.0	6.0	16.0	10.0	0.0
Hafnia-Obesumbacterium	0.0	0.0	4.0	19.0	0.0	3.0	2.0	1.0	3.0	3.0	6.0	0.0
Hahella	0.0	0.0	1.0	24.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Haliangium	57.0	10.0	7176.0	420.0	2.0	250.0	214.0	4.0	89.0	1497.0	47.0	0.0
Halioglobus	1.0	2.0	9.0	25.0	0.0	4.0	7.0	0.0	1.0	13.0	2.0	0.0
Haliscomenobacter	21.0	1.0	1574.0	14.0	2.0	6.0	51.0	0.0	6.0	10.0	3.0	2.0
Halobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Halobacteriovorax	0.0	0.0	3.0	10.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Halomonas	7.0	4.0	111.0	1219.0	0.0	9.0	22.0	1.0	8.0	53.0	14.0	0.0
Halovulum	0.0	0.0	7.0	53.0	0.0	1.0	6.0	0.0	0.0	23.0	0.0	0.0
Hansschlegelia	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HdN1	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Helicobacter	0.0	0.0	2.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0
Herbaspirillum	0.0	4.0	16.0	11.0	0.0	9.0	13.0	0.0	12.0	18.0	18.0	0.0
Herbinix	0.0	0.0	5.0	0.0	0.0	6.0	2.0	0.0	4.0	10.0	4.0	0.0
Herminiimonas	3.0	2.0	33.0	42.0	0.0	27.0	47.0	0.0	29.0	67.0	56.0	0.0
Herpetosiphon	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hespellia	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hirschia	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hoeflea	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
Holospora	0.0	0.0	1.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
Humitalea	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Hungatella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrocarboniphaga	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Hydrogenispora	0.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0	2.0	9.0	1.0	0.0
Hydrogenophaga	121.0	128.0	1318.0	1368.0	7.0	1078.0	1631.0	5.0	1294.0	7308.0	2039.0	1.0
Hylemonella	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	8.0	1.0	0.0
Hymenobacter	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0
Hyphobacterium	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Hyphomicrobium	6.0	0.0	632.0	1091.0	0.0	40.0	120.0	1.0	35.0	555.0	24.0	0.0
Hypnocyclicus	2.0	2.0	11.0	4.0	0.0	25.0	9.0	0.0	44.0	0.0	56.0	0.0
I-8	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IMCC26134	10.0	1.0	54.0	560.0	0.0	254.0	261.0	0.0	109.0	275.0	57.0	1.0
IMCC26207	0.0	0.0	51.0	1.0	0.0	0.0	2.0	0.0	0.0	10.0	0.0	0.0
IS-44	2.0	0.0	8.0	28.0	1.0	33.0	12.0	0.0	4.0	121.0	10.0	0.0
Iamia	1.0	0.0	41.0	4.0	0.0	0.0	1.0	0.0	0.0	28.0	0.0	0.0
Ideonella	8.0	3.0	228.0	73.0	0.0	37.0	50.0	1.0	30.0	181.0	72.0	0.0
Ignatzschineria	0.0	0.0	0.0	61.0	0.0	7.0	14.0	0.0	0.0	2.0	4.0	0.0
Ignavibacterium	0.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
IheB2-23	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ilumatobacter	0.0	1.0	27.0	11.0	0.0	10.0	16.0	0.0	5.0	69.0	1.0	0.0
Ilyobacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Immundisolibacter	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Imperialibacter	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
Incertae Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Inhella	6.0	1.0	189.0	7.0	0.0	8.0	11.0	0.0	1.0	6.0	1.0	0.0
Inquilinus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestinibacter	0.0	1.0	36.0	0.0	0.0	7.0	3.0	0.0	0.0	15.0	5.0	0.0
Intestinimonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Iodobacter	1.0	1.0	8.0	232.0	0.0	7.0	23.0	0.0	8.0	23.0	3.0	0.0
Izhakiella	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0
JGI 0001001-H03	0.0	0.0	4.0	1.0	0.0	9.0	2.0	0.0	0.0	1.0	0.0	0.0
JGI-0000079-D21	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
Jannaschia	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Janthinobacterium	19.0	2.0	111.0	225.0	3.0	222.0	351.0	1.0	250.0	942.0	407.0	0.0
Jeotgalibaca	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
KCM-B-112	0.0	0.0	1.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Kaistia	0.0	0.0	14.0	63.0	0.0	2.0	7.0	0.0	9.0	28.0	0.0	0.0
Kamptonema PCC-6407	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Kerstersia	0.0	2.0	18.0	6.0	0.0	2.0	0.0	1.0	10.0	14.0	13.0	0.0
Ketogulonicigenium	1.0	0.0	21.0	211.0	0.0	11.0	41.0	0.0	8.0	42.0	4.0	0.0
Kineosporia	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kingella	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
Kinneretia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
Klebsiella	3.0	2.0	83.0	131.0	0.0	5.0	44.0	378.0	19.0	105.0	80.0	0.0
Kluyvera	12.0	2.0	129.0	53.0	0.0	1.0	22.0	24.0	16.0	71.0	40.0	0.0
Kocuria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Kosakonia	0.0	0.0	0.0	1.0	0.0	0.0	0.0	97.0	0.0	1.0	1.0	0.0
Koukoulia	1.0	0.0	1.0	25.0	0.0	2.0	7.0	0.0	0.0	0.0	1.0	0.0
Kouleothrix	1.0	0.0	59.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
Labrenzia	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labrys	0.0	0.0	19.0	31.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0
Lachnoclostridium	4.0	0.0	36.0	7.0	0.0	14.0	4.0	0.0	28.0	60.0	21.0	0.0
Lachnoclostridium 10	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Lachnoclostridium 5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Lachnospira	2.0	2.0	30.0	7.0	0.0	8.0	7.0	1.0	8.0	23.0	10.0	0.0
Lachnospiraceae AC2044 group	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae FCS020 group	0.0	0.0	7.0	8.0	0.0	4.0	1.0	0.0	9.0	15.0	2.0	0.0
Lachnospiraceae FE2018 group	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NC2004 group	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Lachnospiraceae ND3007 group	3.0	0.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0
Lachnospiraceae NK3A20 group	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK4A136 group	12.0	0.0	41.0	36.0	0.0	24.0	18.0	0.0	43.0	104.0	28.0	0.0
Lachnospiraceae UCG-001	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	0.0
Lachnospiraceae UCG-003	0.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0
Lachnospiraceae UCG-004	2.0	0.0	8.0	0.0	0.0	3.0	3.0	0.0	8.0	26.0	7.0	0.0
Lachnospiraceae UCG-008	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0
Lachnospiraceae UCG-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Lacibacter	0.0	0.0	2.0	0.0	0.0	5.0	3.0	0.0	2.0	0.0	1.0	0.0
Lacibacterium	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0
Lacihabitans	26.0	7.0	166.0	137.0	0.0	241.0	265.0	1.0	166.0	164.0	171.0	1.0
Lacticigenium	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactivibrio	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Lactobacillus	3.0	12.0	32.0	17.0	4.0	3.0	11.0	17093.0	9.0	10.0	4.0	0.0
Lactococcus	1.0	0.0	31.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
Lacunisphaera	5.0	1.0	64.0	753.0	0.0	168.0	180.0	0.0	61.0	218.0	39.0	0.0
Lamprocystis	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Lampropedia	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0
Laribacter	0.0	0.0	5.0	22.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0
Lautropia	5.0	1.0	639.0	43.0	1.0	71.0	41.0	0.0	20.0	160.0	32.0	0.0
Leadbetterella	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	7.0	0.0
Leeia	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0
Legionella	13.0	2.0	283.0	1820.0	1.0	35.0	125.0	0.0	65.0	291.0	107.0	0.0
Leifsonia	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0
Lelliottia	1.0	0.0	39.0	26.0	0.0	0.0	13.0	1.0	5.0	78.0	21.0	0.0
Lentimicrobium	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lentimonas	0.0	0.0	1.0	17.0	0.0	10.0	22.0	0.0	3.0	16.0	1.0	0.0
Lentisphaera	1.0	0.0	6.0	97.0	0.0	13.0	35.0	0.0	23.0	21.0	18.0	0.0
Leptospira	5.0	3.0	161.0	3.0	0.0	10.0	5.0	0.0	2.0	1.0	4.0	0.0
Leptospirillum	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptothrix	23.0	5.0	1030.0	127.0	1.0	95.0	126.0	0.0	69.0	496.0	114.0	0.0
Leptotrichia	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Leucobacter	0.0	0.0	7.0	1.0	0.0	5.0	2.0	0.0	2.0	27.0	1.0	0.0
Leuconostoc	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
Lewinella	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Limnobacter	6.0	2.0	59.0	62.0	0.0	40.0	56.0	0.0	50.0	127.0	65.0	0.0
Limnohabitans	2240.0	5050.0	26451.0	22743.0	140.0	27196.0	56328.0	75.0	32950.0	89702.0	35122.0	27.0
Listeria	2.0	7.0	15.0	10.0	7.0	2.0	5.0	27210.0	2.0	6.0	6.0	4.0
Litoricola	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Litorilinea	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Litorimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Litorivivens	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Loktanella	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Lonsdalea	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Luedemannella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
Luteibacter	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	7.0	5.0	0.0
Luteimonas	0.0	0.0	4.0	10.0	0.0	2.0	3.0	0.0	6.0	27.0	2.0	0.0
Luteitalea	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
Luteococcus	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteolibacter	0.0	1.0	36.0	23.0	0.0	1.0	2.0	0.0	1.0	8.0	1.0	0.0
Lutibacter	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
Lutispora	0.0	1.0	30.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0
Lysinibacillus	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Lysinimicrobium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Lysinimonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
Lysobacter	8.0	2.0	404.0	24.0	0.0	18.0	17.0	0.0	10.0	172.0	19.0	0.0
Lyticum	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0
M2PT2-76 termite group	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0
MAT-CR-P4-C12	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
MB11C04 marine group	0.0	0.0	0.0	3.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
MD3-55	0.0	0.0	1.0	9.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
MIZ17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MM1	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	0.0
MM2	0.0	0.0	2.0	3.0	0.0	5.0	1.0	0.0	0.0	7.0	0.0	0.0
MND1	10.0	2.0	57.0	58.0	1.0	73.0	65.0	1.0	24.0	418.0	43.0	0.0
MSBL3	0.0	0.0	0.0	6.0	0.0	5.0	2.0	0.0	1.0	1.0	1.0	0.0
MSBL7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MWH-Ta3	3.0	0.0	21.0	9.0	0.0	11.0	25.0	0.0	26.0	28.0	9.0	0.0
MWH-UniP1 aquatic group	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Macellibacteroides	0.0	0.0	3.0	8.0	0.0	2.0	2.0	0.0	7.0	1.0	5.0	0.0
Magnetococcus	1.0	0.0	2.0	6.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0
Magnetospira	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Magnetospirillum	0.0	0.0	1.0	191.0	0.0	5.0	13.0	0.0	10.0	21.0	10.0	0.0
Magnetovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Malikia	175.0	132.0	315.0	779.0	4.0	1406.0	1549.0	1.0	1235.0	4382.0	1104.0	0.0
Mangrovibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Mangroviflexus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Maribacter	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
Marinagarivorans	0.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	1.0	2.0	0.0
Marine Methylotrophic Group 2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinicella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinifilum	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Marinimicrobium	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinobacterium	0.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
Marinomonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Marinoscillum	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	3.0	0.0
Marinospirillum	0.0	0.0	0.0	38.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Marinosulfonomonas	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Maritimimonas	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Marivirga	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Marmoricola	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0
Martelella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marvinbryantia	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	4.0	2.0	0.0	0.0
Massilia	138.0	56.0	977.0	1453.0	5.0	1265.0	1672.0	7.0	1428.0	3918.0	1915.0	0.0
Megamonas	3.0	2.0	19.0	10.0	0.0	15.0	3.0	0.0	10.0	5.0	16.0	0.0
Meganema	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera	2.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0	1.0	0.0
Meniscus	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mesorhizobium	0.0	0.0	101.0	217.0	0.0	6.0	25.0	0.0	11.0	112.0	8.0	0.0
Methylibium	0.0	0.0	9.0	19.0	0.0	9.0	6.0	0.0	10.0	49.0	9.0	0.0
Methylobacillus	0.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	3.0	4.0	3.0	0.0
Methylobacter	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Methylobacterium	7.0	0.0	11.0	3413.0	0.0	16.0	25.0	1.0	10.0	38.0	7.0	0.0
Methylocaldum	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Methylocapsa	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Methyloceanibacter	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Methylocella	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Methylococcus	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Methylocystis	0.0	0.0	15.0	65.0	0.0	1.0	2.0	0.0	3.0	58.0	1.0	0.0
Methyloglobulus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Methyloligella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Methylomagnum	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylomonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylonatrum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloparacoccus	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylophilus	6.0	3.0	28.0	63.0	0.0	34.0	34.0	0.0	35.0	51.0	48.0	0.0
Methylorosula	0.0	0.0	206.0	21.0	0.0	0.0	3.0	1.0	1.0	2.0	1.0	0.0
Methylosinus	0.0	0.0	3.0	9.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0
Methylotenera	99.0	72.0	752.0	2796.0	5.0	263.0	938.0	4.0	461.0	709.0	1782.0	2.0
Methyloterrigena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Methyloversatilis	0.0	0.0	14.0	4.0	0.0	6.0	2.0	0.0	1.0	11.0	4.0	0.0
Methylovirgula	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylovorus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Methylovulum	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microbacterium	0.0	0.0	14.0	1.0	1.0	3.0	2.0	0.0	4.0	67.0	5.0	0.0
Microbulbifer	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microcystis PCC-7914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Microlunatus	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
Micromonospora	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0
Micropepsis	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropruina	0.0	0.0	228.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Microvirga	0.0	0.0	2.0	58.0	0.0	1.0	11.0	0.0	1.0	15.0	0.0	0.0
Microvirgula	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Milano-WF1B-03	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Minicystis	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuaria	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	3.0	0.0
Mitsuokella	0.0	0.0	3.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Mobilitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Mogibacterium	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Moraxella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Morganella	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Mucilaginibacter	4.0	2.0	30.0	33.0	1.0	45.0	40.0	0.0	58.0	60.0	68.0	0.0
Mucinivorans	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
