readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
e38e19b5-d646-46f3-bc10-44d5162decee	species	1492898	1521	1521	54	1465	5
e38e19b5-d646-46f3-bc10-44d5162decee	genus	379899	1521	1521	54	1465	5
e38e19b5-d646-46f3-bc10-44d5162decee	species	456163	1521	1521	54	1465	5
e38e19b5-d646-46f3-bc10-44d5162decee	species	274	1521	1521	54	1465	5
e38e19b5-d646-46f3-bc10-44d5162decee	species	354356	1521	1521	54	1465	5
2a388a91-9185-41a8-a9bc-89d97e43e77b	cid|296591	296591	4251	0	185	1444	1
a1da6eec-d8c7-4357-b248-767dfe364529	cid|1678128	1678128	4278	0	184	1510	1
3064f1f2-ef6c-4d79-9bf6-7fe1e8c2747f	cid|2045208	2045208	12115	0	304	1324	1
8421aedd-9893-41eb-b5ea-8d534e338130	cid|1678128	1678128	3538	0	110	1514	1
bd1f1fa0-abd4-42d4-bbcb-620cf96df36f	cid|96942	96942	225	225	30	1426	2
bd1f1fa0-abd4-42d4-bbcb-620cf96df36f	cid|2049935	2049935	225	225	30	1426	2
df69e0e6-60ee-4674-9979-ec810f4860eb	cid|259537	259537	5501	3600	152	1504	1
5dd54514-b3d2-4269-a4d8-6aac2e8d9575	cid|63	63	841	0	44	1451	1
d9048ebd-8b27-4a61-bda4-7f8f6e528fea	cid|2025949	2025949	64	64	23	1491	5
d9048ebd-8b27-4a61-bda4-7f8f6e528fea	cid|1644131	1644131	64	64	23	1491	5
d9048ebd-8b27-4a61-bda4-7f8f6e528fea	cid|1938606	1938606	64	64	23	1491	5
d9048ebd-8b27-4a61-bda4-7f8f6e528fea	cid|55508	55508	64	64	23	1491	5
d9048ebd-8b27-4a61-bda4-7f8f6e528fea	cid|368607	368607	64	64	23	1491	5
9c3c6a91-76da-4b7b-9061-4c803c24e6fb	cid|215689	215689	484	289	37	1323	1
6f6ba81a-e249-4f8a-b345-f5f6250c16d2	cid|562	562	905	0	69	1502	1
36b0b416-ae3c-48d8-bd34-ebfb5a60b863	cid|413882	413882	2304	2304	63	2911	2
36b0b416-ae3c-48d8-bd34-ebfb5a60b863	cid|1658672	1658672	2304	2304	63	2911	2
0af12bed-ea5c-41f6-9810-8913198d3db0	cid|1662456	1662456	1369	0	52	1224	1
6a2fec25-ea0f-4be5-a802-96ccc30253e9	cid|28197	28197	3247	0	198	2651	1
2e372275-5762-4886-8926-a14f89429db4	cid|320787	320787	484	484	37	1456	5
2e372275-5762-4886-8926-a14f89429db4	cid|232259	232259	484	484	37	1456	5
2e372275-5762-4886-8926-a14f89429db4	cid|1727163	1727163	484	484	37	1456	5
2e372275-5762-4886-8926-a14f89429db4	cid|985	985	484	484	37	1456	5
2e372275-5762-4886-8926-a14f89429db4	cid|104	104	484	484	37	1456	5
8b0f304b-5cf8-4f48-832a-84e01a10ff30	cid|1678129	1678129	569	0	63	1467	1
4627a8c7-3e1c-45ec-b7c8-72b58b3e2415	cid|1678129	1678129	1519	0	160	1478	1
405e19fe-1e78-4e30-aefa-5e7a2bb01f14	cid|47917	47917	3481	0	74	1514	1
67275f9c-9431-432c-919b-28cc12f8fac9	cid|80816	80816	1856	900	86	1457	1
b283d177-7b50-4acf-b252-3cf5b2c90464	cid|190893	190893	289	289	32	1451	4
b283d177-7b50-4acf-b252-3cf5b2c90464	cid|2049935	2049935	289	289	32	1451	4
b283d177-7b50-4acf-b252-3cf5b2c90464	cid|680279	680279	289	289	32	1451	4
b283d177-7b50-4acf-b252-3cf5b2c90464	cid|96942	96942	289	289	32	1451	4
ac116075-3086-4c6b-86e2-280175c58d03	cid|94132	94132	2916	529	69	1469	1
d634d9ff-c649-48f6-94a4-e986eeaa5c31	cid|146786	146786	361	361	34	1459	2
d634d9ff-c649-48f6-94a4-e986eeaa5c31	cid|33070	33070	361	361	34	1459	2
ae022f5f-eda9-4dc9-844a-902ef3d942fa	cid|168471	168471	2304	0	63	1029	1
9263343c-8338-420d-9356-3646bd422233	cid|1678128	1678128	3146	0	96	1499	1
0219f1ff-40b2-4d1c-9616-cc347d0899e2	cid|1848754	1848754	5675	0	255	1435	1
0c94489a-89c1-4752-8302-8abe9a418842	cid|1842537	1842537	900	64	45	2877	1
52547f02-1a0f-4ee3-874d-cfd5450df180	cid|985	985	2116	2116	61	1444	3
52547f02-1a0f-4ee3-874d-cfd5450df180	cid|106	106	2116	2116	61	1444	3
52547f02-1a0f-4ee3-874d-cfd5450df180	cid|1006	1006	2116	2116	61	1444	3
422ac0ba-2b45-4642-930d-0db0862cf663	cid|1838286	1838286	2184	584	117	1504	1
428f9e2f-b886-4ab0-a10f-6d918da61b54	cid|985	985	1225	1225	50	1421	2
428f9e2f-b886-4ab0-a10f-6d918da61b54	cid|1379910	1379910	1225	1225	50	1421	2
c1a4c695-45f6-42f2-afa7-54d8680bff38	cid|1842537	1842537	2594	0	133	1464	1
728190b3-6a53-486c-a792-1557ac8af8fb	cid|316068	316068	2025	0	60	1422	1
023d0a38-552f-4ae4-a415-5748ef0676b8	cid|57975	57975	361	0	34	1257	1
cab96fe2-8010-426d-bdb8-be45754f860f	cid|374106	374106	961	961	46	1450	2
cab96fe2-8010-426d-bdb8-be45754f860f	cid|522485	522485	961	961	46	1450	2
8f90f2df-26ff-4af3-a363-8d421f0b9271	cid|985	985	2501	400	89	1436	1
29b79558-888e-454d-928b-44aa3a3c5b6f	cid|296591	296591	2804	100	131	1282	1
def24ada-4366-4c46-830b-c28789a8d22a	cid|1678128	1678128	377	0	57	1483	1
b019e29d-7552-4d8e-996f-66753a4e1978	cid|184917	184917	784	784	43	1050	2
b019e29d-7552-4d8e-996f-66753a4e1978	cid|132132	132132	784	784	43	1050	2
3b925238-60f3-4d3b-95b9-73b9cb45c6c7	cid|43948	43948	4745	0	109	1475	1
78cf6ada-a335-425f-bd40-473495ff327c	cid|34003	34003	4789	0	127	2944	1
6e80e052-688d-41a8-ac92-6aacb41abb35	cid|1076	1076	529	225	38	1446	1
34597116-6917-4153-968d-931d4b9c5861	cid|1436290	1436290	441	441	36	1483	2
34597116-6917-4153-968d-931d4b9c5861	cid|216465	216465	441	441	36	1483	2
805c62f2-57a4-430a-9250-ba8bdec4cdde	cid|1842533	1842533	1882	0	88	1490	1
7da59d4e-23cd-4665-b078-d75eaf7ab56c	cid|1193095	1193095	441	64	36	1402	1
5bac19eb-d255-4ed6-adfa-3a3d21b16c21	cid|1014	1014	1369	289	52	1457	1
1f2f2551-15af-44de-97a7-a9f39f2a9bc5	cid|97084	97084	289	289	32	1422	2
1f2f2551-15af-44de-97a7-a9f39f2a9bc5	cid|643674	643674	289	289	32	1422	2
ef348d70-5d7a-43dd-8f6b-cf133f5db8d4	cid|1235990	1235990	484	0	37	1419	1
d51f8e4c-bced-46e3-aa00-4c04e9c7f2f3	cid|111955	111955	400	0	35	1446	1
da2b7d7b-f5f0-463e-859f-6ee8cdc0f712	cid|2033869	2033869	1853	1853	89	2918	2
da2b7d7b-f5f0-463e-859f-6ee8cdc0f712	cid|1063	1063	1853	1853	89	2918	2
ede8706d-4b58-45da-b12e-a52e3977b410	cid|413882	413882	2025	0	60	1489	1
59abb640-9fc1-4246-920c-b7520e88e040	cid|1496	1496	576	0	39	1182	1
18b4bbb5-f03b-4ef1-ac8e-a7f09c0dc2cc	cid|2083051	2083051	169	169	28	1352	3
18b4bbb5-f03b-4ef1-ac8e-a7f09c0dc2cc	cid|106648	106648	169	169	28	1352	3
18b4bbb5-f03b-4ef1-ac8e-a7f09c0dc2cc	cid|562	562	169	169	28	1352	3
18d07fbb-0ac3-4d06-b1ac-910b74ef8478	cid|1055487	1055487	9409	0	112	1464	1
d2ad6025-3c4c-4c72-88fd-a209d9e77b30	cid|2049935	2049935	900	900	45	1488	2
d2ad6025-3c4c-4c72-88fd-a209d9e77b30	cid|96942	96942	900	900	45	1488	2
6f5fd2ae-7621-4ce9-9c9f-46bf58044e22	cid|376805	376805	841	841	44	1415	2
6f5fd2ae-7621-4ce9-9c9f-46bf58044e22	cid|290053	290053	841	841	44	1415	2
653c0f4c-52ff-44bc-9a53-d0d8a98acf39	cid|2296	2296	64	64	23	1001	5
653c0f4c-52ff-44bc-9a53-d0d8a98acf39	cid|2358	2358	64	64	23	1001	5
653c0f4c-52ff-44bc-9a53-d0d8a98acf39	cid|259354	259354	64	64	23	1001	5
653c0f4c-52ff-44bc-9a53-d0d8a98acf39	cid|28223	28223	64	64	23	1001	5
653c0f4c-52ff-44bc-9a53-d0d8a98acf39	cid|927083	927083	64	64	23	1001	5
6e65f676-80ce-417d-b32f-a1dd93b86307	cid|400092	400092	900	900	45	1466	3
6e65f676-80ce-417d-b32f-a1dd93b86307	cid|1006	1006	900	900	45	1466	3
6e65f676-80ce-417d-b32f-a1dd93b86307	cid|388950	388950	900	900	45	1466	3
0e16585d-58f0-42b7-9594-c292ef8efcfc	cid|1678128	1678128	1681	1156	56	1498	1
17b0b576-0678-4210-af82-768dcb625e45	cid|985	985	1156	1156	49	1513	3
17b0b576-0678-4210-af82-768dcb625e45	cid|1014	1014	1156	1156	49	1513	3
17b0b576-0678-4210-af82-768dcb625e45	cid|28251	28251	1156	1156	49	1513	3
9abedae0-0c23-4b15-a8c6-2e282f6e7343	cid|986	986	5184	0	87	1464	1
89573850-599d-4b74-96cc-627fafea5bb7	cid|373994	373994	484	484	37	2855	3
89573850-599d-4b74-96cc-627fafea5bb7	cid|1173026	1173026	484	484	37	2855	3
89573850-599d-4b74-96cc-627fafea5bb7	cid|1155739	1155739	484	484	37	2855	3
4e98132f-35b9-41eb-86ac-9343280511b2	cid|1903686	1903686	400	256	35	1584	1
84d41a2f-42e7-4893-b121-d2c36daffb42	cid|1085624	1085624	1444	0	53	1480	1
8686fb57-6e0b-450c-8ccb-110c32a7a9e7	cid|1850254	1850254	676	0	41	1083	1
b81b17d1-6683-492c-8f41-571b945989f9	cid|55197	55197	3536	0	106	1039	1
051842da-f8a3-4226-be79-ea815edca963	cid|67780	67780	1850	1225	90	1467	1
3ebaa371-0207-406d-ae44-f5e3aae09b01	cid|33050	33050	2401	1444	64	1425	1
fcabb146-f1a5-4c3e-add9-841c8b38dc79	cid|29430	29430	7802	0	224	1493	1
9bcc3b57-86db-425f-b4b2-a4394624c58a	cid|944547	944547	19414	121	325	1340	1
144bdd76-3331-4bad-b51b-fc87835cf069	cid|640510	640510	1444	0	53	1348	1
2a26263b-abd0-427e-aa68-4bb310f38025	cid|96942	96942	841	0	44	1453	1
8c9d7750-8a25-4b47-a53e-31cd46d5078d	cid|316068	316068	2960	0	98	1460	1
daeb830b-f7e5-49a6-9eb5-fe4659f95316	cid|84163	84163	900	900	45	1389	2
daeb830b-f7e5-49a6-9eb5-fe4659f95316	cid|467094	467094	900	900	45	1389	2
3a0d43df-c3ce-483b-8110-7457422f1ad8	cid|80816	80816	1508	0	76	1461	1
d124bca0-a7c0-4179-802b-ff84994e162d	cid|216465	216465	4010	0	168	1504	1
100d6521-2bbf-46fd-bbab-a5d87736fc19	cid|1727163	1727163	530	0	62	1137	1
c7b3ed81-e36c-45bc-beb3-69c88f207e2f	cid|2045208	2045208	7913	5776	213	1467	1
0e889981-d95b-4b3a-93ad-5ef7ad571aff	cid|944547	944547	7853	0	386	3029	1
73345633-1796-4e4f-ab4e-4d514cd9824c	cid|1763534	1763534	1764	1225	57	1433	1
d03da0ed-ce98-4dab-be12-f786dcf5144f	cid|1458426	1458426	650	0	64	1269	1
2eccba55-f389-4492-93c9-eec0f725e0b8	cid|1173026	1173026	441	441	36	1431	4
2eccba55-f389-4492-93c9-eec0f725e0b8	cid|195253	195253	441	441	36	1431	4
2eccba55-f389-4492-93c9-eec0f725e0b8	cid|2005462	2005462	441	441	36	1431	4
2eccba55-f389-4492-93c9-eec0f725e0b8	cid|471827	471827	441	441	36	1431	4
89c89c90-5156-4922-9d23-3d727f66af76	cid|1314	1314	100	64	25	1167	1
c3343c49-d0a6-4cb0-994b-67c89ae4ce16	cid|985	985	1901	0	91	1126	1
ad592d55-b505-4c28-83c7-c415ae862510	cid|716816	716816	81	0	24	1369	1
5d4cc9e5-3ee0-4e26-94c0-b2fd81d4663f	cid|414	414	2601	0	66	1519	1
65b11ef8-9c11-46c1-8a3d-0d3bedb9c602	cid|985	985	785	0	69	1471	1
93a0721b-2031-46b1-a5c4-fb7c80b09ada	cid|1850254	1850254	2801	0	163	2484	1
004378b9-1c7c-4905-b7f4-f65aab588b93	cid|1727163	1727163	4356	0	81	1435	1
f92274cc-4d48-4227-b1ad-05354033de7e	cid|1944646	1944646	144	144	27	1439	3
f92274cc-4d48-4227-b1ad-05354033de7e	cid|82654	82654	144	144	27	1439	3
f92274cc-4d48-4227-b1ad-05354033de7e	cid|53635	53635	144	144	27	1439	3
758a0c94-f8f7-4a08-977b-b95bf6be2f58	cid|1014	1014	1521	1521	54	1444	2
758a0c94-f8f7-4a08-977b-b95bf6be2f58	cid|28251	28251	1521	1521	54	1444	2
48aa62ff-964d-4705-9e53-76c5660b5e62	cid|232259	232259	425	361	57	1321	1
536b19eb-e1ef-4a7c-bebd-97b6f8e5cb03	cid|39485	39485	1089	0	48	1407	1
76e2677f-e304-4d1b-bcbf-0f5bc150e00c	cid|1484693	1484693	3461	0	111	2500	1
9eaad692-210d-4a19-8772-7ec4df906774	cid|28068	28068	445	0	59	1437	1
6063e4f7-afe1-4604-a06c-01be4cf83a19	cid|105560	105560	5662	0	155	1245	1
f3bf30bf-1eeb-49fc-bd67-c2bf4be205e9	species	1082851	1225	1225	50	1478	4
f3bf30bf-1eeb-49fc-bd67-c2bf4be205e9	genus	119977	1225	1225	50	1478	4
f3bf30bf-1eeb-49fc-bd67-c2bf4be205e9	species	1620215	1225	1225	50	1478	4
f3bf30bf-1eeb-49fc-bd67-c2bf4be205e9	species	1678129	1225	1225	50	1478	4
647d82e3-9ee1-48c1-8d81-1847e077b873	cid|670	670	289	256	32	1101	1
9cadfe1c-c442-4580-8edf-db8a994ad48f	cid|1930532	1930532	1024	981	47	1471	1
a4477053-4f11-44ef-b09e-46118d3582af	cid|543913	543913	5344	5344	300	1479	3
a4477053-4f11-44ef-b09e-46118d3582af	cid|576611	576611	5344	5344	300	1479	3
a4477053-4f11-44ef-b09e-46118d3582af	cid|1835254	1835254	5344	5344	300	1479	3
97947d46-d6dd-4366-938d-0988fe0ba3f2	cid|564064	564064	676	625	41	1455	1
b3f0d7a8-886e-4271-a57d-dfd883fb1595	cid|1173026	1173026	441	0	36	1488	1
f6f05491-e8d1-4765-b9b9-e6a0d8b06f32	cid|1160721	1160721	9659	0	451	1330	1
8e2f198a-c844-4224-9874-6fddd902c048	cid|1678128	1678128	4392	0	137	1477	1
580d4c81-16d9-4a1c-9aaa-eb304a8e33b8	cid|192843	192843	4706	0	161	1467	1
8996986e-76ef-49ce-b8f9-82fc2bbec3d1	cid|1727163	1727163	121	64	26	1475	1
36c507b4-9725-4688-b61b-5ea13c0731ed	cid|1458426	1458426	1764	0	57	2207	1
40ccef93-dca3-4d8c-9693-88154004dce2	cid|109790	109790	1849	0	58	1510	1
25038507-2d8c-4f8b-8e32-9519eb789e5a	cid|1055487	1055487	1764	0	57	2913	1
5fc6eb93-2565-4f4d-808d-5bf4a2a2a936	cid|2033435	2033435	1225	1225	50	1428	2
5fc6eb93-2565-4f4d-808d-5bf4a2a2a936	cid|215743	215743	1225	1225	50	1428	2
033dac80-e7e5-42a2-bdc1-ff2e2286e693	cid|53408	53408	7225	0	100	1456	1
8711f783-e678-4504-9199-11ebc8a25273	cid|40324	40324	441	289	36	1394	1
15ddc9cb-47e3-4ccd-99e6-354f92334f49	cid|1484693	1484693	2116	0	61	1070	1
4e315066-2438-46bc-895f-04dcb31ff871	cid|2109915	2109915	4289	0	144	1504	1
7c7234c1-b67f-4b0a-b4c0-e17f22f13d8a	cid|551760	551760	729	0	42	1492	1
23a62823-ee45-4754-8261-b254a7de4390	cid|28095	28095	1936	569	59	1489	1
00fe0999-d58e-42bd-b564-fb0fcf9bc9f9	cid|1796616	1796616	7732	0	208	1455	1
8c6e195e-ec61-4eae-aea4-27ea2cc71e03	cid|239935	239935	729	729	42	1465	2
8c6e195e-ec61-4eae-aea4-27ea2cc71e03	cid|1679444	1679444	729	729	42	1465	2
a376fe21-d1a2-4565-b5c2-446c00f178e6	cid|1514105	1514105	441	0	36	2957	1
ea3556b7-9300-4325-a17e-74d3de0742f0	cid|562	562	676	0	41	1486	1
e938a819-0957-47b6-8fc1-e2ccc77f65c6	cid|564064	564064	3481	0	74	1473	1
21d4cffe-1671-4822-ab99-1bff2d6d274f	cid|76731	76731	3085	0	103	1473	1
0813db95-878d-4673-af47-076fe3f6fa7b	cid|644	644	441	441	36	1521	2
