  0.38	992	992	S	1458426	                Comamonadaceae bacterium B1
  0.02	52	52	S	1458425	                Comamonadaceae bacterium A1
  0.30	767	0	G	219181	              Ottowia
  0.16	407	407	S	1658672	                Ottowia sp. oral taxon 894
  0.14	360	360	S	2109914	                Ottowia sp. KADR8-3
  0.22	572	14	G	283	              Comamonas
  0.13	331	331	S	285	                Comamonas testosteroni
  0.06	167	167	S	1082851	                Comamonas serinivorans
  0.02	60	60	S	225992	                Comamonas kerstersii
  0.12	312	0	G	364316	              Verminephrobacter
  0.12	312	312	S	364317	                Verminephrobacter eiseniae
  0.10	268	0	G	174951	              Ramlibacter
  0.10	268	268	S	94132	                Ramlibacter tataouinensis
  0.09	237	0	G	352450	              Simplicispira
  0.09	237	237	S	2109915	                Simplicispira sp. SC1-8
  0.08	203	0	G	1436289	              Candidatus Symbiobacter
  0.08	203	203	S	1436290	                Candidatus Symbiobacter mobilis
  0.05	125	74	G	80865	              Delftia
  0.02	45	45	S	742013	                Delftia sp. Cs1-4
  0.00	5	5	S	180282	                Delftia tsuruhatensis
  0.00	1	1	S	80866	                Delftia acidovorans
  0.05	120	13	G	1649468	              Melaminivora
  0.02	63	63	S	2116657	                Melaminivora sp. SC2-7
  0.02	44	44	S	2109913	                Melaminivora sp. SC2-9
  0.01	24	0	G	201096	              Alicycliphilus
  0.01	24	24	S	179636	                Alicycliphilus denitrificans
  1.36	3505	610	F	75682	            Oxalobacteraceae
  0.80	2063	137	G	149698	              Massilia
  0.46	1187	1187	S	2045208	                Massilia sp. B2
  0.19	500	500	S	2072590	                Massilia sp. ZMN-3
  0.04	114	114	S	1678028	                Massilia sp. NR 4-1
  0.03	81	81	S	1707785	                Massilia sp. WG5
  0.02	44	44	S	1141883	                Massilia putida
  0.12	312	96	G	29580	              Janthinobacterium
  0.03	68	68	S	1938606	                Janthinobacterium sp. LM6
  0.02	57	57	S	368607	                Janthinobacterium svalbardensis
  0.02	48	48	S	1236179	                Janthinobacterium sp. B9-8
  0.01	17	17	S	55508	                Janthinobacterium agaricidamnosum
  0.01	17	17	S	375286	                Janthinobacterium sp. Marseille
  0.00	9	9	S	1644131	                Janthinobacterium sp. 1_2014MBL_MicDiv
  0.10	267	61	G	963	              Herbaspirillum
  0.03	86	86	S	964	                Herbaspirillum seropedicae
  0.02	44	44	S	2025949	                Herbaspirillum sp. meg3
  0.02	41	41	S	341045	                Herbaspirillum hiltneri
  0.01	27	27	S	80842	                Herbaspirillum rubrisubalbicans
  0.00	8	8	S	92645	                Herbaspirillum frisingense
  0.07	182	105	G	202907	              Collimonas
  0.01	37	37	S	279058	                Collimonas arenae
  0.01	25	25	S	279113	                Collimonas pratensis
  0.01	15	15	S	158899	                Collimonas fungivorans
  0.02	54	0	G	303379	              Herminiimonas
  0.02	43	43	S	1809410	                Herminiimonas arsenitoxidans
  0.00	11	11	S	204773	                Herminiimonas arsenicoxydans
  0.01	17	0	G	846	              Oxalobacter
  0.01	17	17	S	847	                Oxalobacter formigenes
  1.11	2871	87	-	119065	            unclassified Burkholderiales
  0.97	2506	152	-	224471	              Burkholderiales Genera incertae sedis
  0.21	542	0	G	316612	                Methylibium
  0.21	542	542	S	105560	                  Methylibium petroleiphilum
  0.17	431	0	G	32012	                Thiomonas
  0.17	431	431	S	926	                  Thiomonas intermedia
  0.17	428	0	G	212743	                Rhizobacter
  0.17	428	428	S	946333	                  Rhizobacter gummiphilus
  0.14	360	0	G	88	                Leptothrix
  0.14	360	360	S	34029	                  Leptothrix cholodnii
  0.09	231	0	G	93681	                Roseateles
  0.09	231	231	S	76731	                  Roseateles depolymerans
  0.08	197	0	G	318147	                Paucibacter
  0.08	197	197	S	1768242	                  Paucibacter sp. KCTC 42545
  0.04	95	0	G	65047	                Mitsuaria
  0.04	95	95	S	1658665	                  Mitsuaria sp. 7
  0.03	70	0	G	28067	                Rubrivivax
  0.03	70	70	S	28068	                  Rubrivivax gelatinosus
  0.08	209	209	S	413882	              [Polyangium] brachysporum
  0.03	69	0	-	80841	              unclassified Burkholderiales (miscellaneous)
  0.02	55	55	S	1834205	                Burkholderiales bacterium YL45
  0.01	14	14	S	1469502	                Burkholderiales bacterium GJ-E10
  0.56	1453	46	F	119060	            Burkholderiaceae
  0.32	836	16	G	32008	              Burkholderia
  0.13	340	340	S	640510	                Burkholderia sp. CCGE1001
  0.11	279	8	S	111527	                pseudomallei group
  0.05	132	132	S	13373	                  Burkholderia mallei
  0.03	69	69	S	342113	                  Burkholderia oklahomensis
  0.02	58	58	S	57975	                  Burkholderia thailandensis
  0.00	11	11	S	28450	                  Burkholderia pseudomallei
  0.00	1	1	S	1637841	                  Burkholderia sp. MSMB0852
  0.06	148	10	S	87882	                Burkholderia cepacia complex
  0.03	72	72	S	60552	                  Burkholderia vietnamiensis
  0.01	16	16	S	101571	                  Burkholderia ubonensis
  0.01	16	16	S	488447	                  Burkholderia contaminans
  0.00	10	10	S	87883	                  Burkholderia multivorans
  0.00	8	8	S	292	                  Burkholderia cepacia
  0.00	7	7	S	95486	                  Burkholderia cenocepacia
  0.00	2	2	S	152480	                  Burkholderia ambifaria
  0.00	2	2	S	152500	                  Burkholderia dolosa
  0.00	2	2	S	482957	                  Burkholderia lata
  0.00	1	1	S	95485	                  Burkholderia stabilis
  0.00	1	1	S	265293	                  [Pseudomonas] mesoacidophila
  0.00	1	1	S	488732	                  Burkholderia diffusa
  0.01	29	29	S	28095	                Burkholderia gladioli
  0.00	10	10	S	337	                Burkholderia glumae
  0.00	8	8	S	1468409	                Burkholderia sp. 2002721687
  0.00	4	4	S	1804984	                Burkholderia sp. OLGA172
  0.00	2	2	S	640511	                Burkholderia sp. CCGE1002
  0.08	214	4	G	44013	              Polynucleobacter
  0.04	109	109	S	576611	                Polynucleobacter asymbioticus
  0.02	58	58	S	1835254	                Polynucleobacter duraquae
  0.02	43	43	S	576610	                Polynucleobacter necessarius
  0.07	176	16	G	48736	              Ralstonia
  0.06	158	158	S	305	                Ralstonia solanacearum
  0.00	2	2	S	190721	                Ralstonia insidiosa
  0.05	117	65	G	93217	              Pandoraea
  0.00	12	12	S	93219	                Pandoraea norimbergensis
  0.00	12	12	S	93220	                Pandoraea pnomenusa
  0.00	10	10	S	445709	                Pandoraea thiooxydans
  0.00	8	8	S	93221	                Pandoraea pulmonicola
  0.00	5	5	S	656179	                Pandoraea faecigallinarum
  0.00	2	2	S	93218	                Pandoraea apista
  0.00	2	2	S	656178	                Pandoraea vervacti
  0.00	1	1	S	573737	                Pandoraea oxalativorans
  0.01	34	11	G	106589	              Cupriavidus
  0.00	6	6	S	68895	                Cupriavidus basilensis
  0.00	5	5	S	82541	                Cupriavidus gilardii
  0.00	5	5	S	119219	                Cupriavidus metallidurans
  0.00	3	3	S	1389192	                Cupriavidus sp. USMAHM13
  0.00	2	2	S	248026	                Cupriavidus pinatubonensis
  0.00	1	1	S	367825	                Cupriavidus sp. USMAA1020
  0.00	1	1	S	2036817	                Cupriavidus sp. NH9
  0.01	30	5	G	1822464	              Paraburkholderia
  0.01	19	19	S	1926494	                Paraburkholderia sp. SOS3
  0.00	3	3	S	311230	                Paraburkholderia terrae
  0.00	2	2	S	36873	                Paraburkholderia xenovorans
  0.00	1	1	S	2026199	                Paraburkholderia aromaticivorans
  0.56	1436	87	F	506	            Alcaligenaceae
  0.24	629	0	G	1100891	              Paenalcaligenes
  0.24	629	629	S	643674	                Paenalcaligenes hominis
  0.05	142	3	G	222	              Achromobacter
  0.04	116	116	S	32002	                Achromobacter denitrificans
  0.01	22	22	S	85698	                Achromobacter xylosoxidans
  0.00	1	1	S	217203	                Achromobacter spanius
  0.05	129	0	G	359336	              Castellaniella
  0.05	129	129	S	75697	                Castellaniella defragrans
  0.04	98	0	G	90243	              Oligella
  0.04	98	98	S	90245	                Oligella urethralis
  0.03	82	16	G	290425	              Advenella
  0.02	63	63	S	302406	                Advenella mimigardefordensis
  0.00	3	3	S	310575	                Advenella kashmirensis
  0.03	66	32	G	517	              Bordetella
  0.00	8	8	S	521	                Bordetella avium
  0.00	7	7	S	463040	                Bordetella genomosp. 13
  0.00	5	5	S	520	                Bordetella pertussis
  0.00	4	4	S	35814	                Bordetella holmesii
  0.00	4	4	S	94624	                Bordetella petrii
  0.00	3	3	S	463025	                Bordetella bronchialis
  0.00	1	1	S	518	                Bordetella bronchiseptica
  0.00	1	1	S	463024	                Bordetella genomosp. 6
  0.00	1	1	S	1416803	                Bordetella genomosp. 9
  0.02	55	0	G	1921582	              Orrella
  0.02	55	55	S	1851544	                Orrella dioscoreae
  0.02	52	10	G	29574	              Taylorella
  0.01	22	22	S	84590	                Taylorella asinigenitalis
  0.01	20	20	S	29575	                Taylorella equigenitalis
  0.02	52	0	G	1472344	              Basilea
  0.02	52	52	S	1472345	                Basilea psittacipulmonis
  0.01	35	0	G	305976	              Pusillimonas
  0.01	35	35	S	1007105	                Pusillimonas sp. T7-7
  0.00	9	0	G	507	              Alcaligenes
  0.00	9	9	S	511	                Alcaligenes faecalis
  1.36	3509	7	O	206351	          Neisseriales
  1.27	3288	47	F	481	            Neisseriaceae
  0.91	2346	0	G	59	              Vitreoscilla
  0.63	1620	1620	S	96942	                Vitreoscilla sp. C1
  0.28	726	726	S	63	                Vitreoscilla filiformis
  0.14	374	23	G	482	              Neisseria
  0.11	292	292	S	487	                Neisseria meningitidis
  0.01	25	25	S	485	                Neisseria gonorrhoeae
  0.01	24	24	S	486	                Neisseria lactamica
  0.00	8	8	S	1853276	                Neisseria sp. 10022
  0.00	2	2	S	1853278	                Neisseria sp. 10023
  0.12	322	0	G	71	              Simonsiella
  0.12	322	322	S	72	                Simonsiella muelleri
  0.05	121	0	-	421605	              unclassified Neisseriaceae
  0.05	121	121	S	2052837	                Neisseriaceae bacterium DSM 100970
  0.03	77	0	G	1193515	              Snodgrassella
  0.03	77	77	S	1196083	                Snodgrassella alvi
  0.00	1	0	G	538	              Eikenella
  0.00	1	1	S	539	                Eikenella corrodens
  0.08	214	15	F	1499392	            Chromobacteriaceae
  0.03	79	0	G	187	              Aquaspirillum
  0.03	79	79	S	1938604	                Aquaspirillum sp. LM1
  0.03	66	0	-	90153	              Chromobacterium group
  0.03	66	30	G	535	                Chromobacterium
  0.01	22	22	S	1108595	                  Chromobacterium vaccinii
  0.00	7	7	S	536	                  Chromobacterium violaceum
  0.00	7	7	S	2059672	                  Chromobacterium sp. ATCC 53434
  0.01	29	0	G	168470	              Laribacter
  0.01	29	29	S	168471	                Laribacter hongkongensis
  0.01	19	0	G	885864	              Jeongeupia
  0.01	19	19	S	1906741	                Jeongeupia sp. USM3
  0.00	6	0	G	568394	              Pseudogulbenkiania
  0.00	6	6	S	748280	                Pseudogulbenkiania sp. NH8B
  1.01	2617	109	O	32003	          Nitrosomonadales
  0.61	1581	68	F	32011	            Methylophilaceae
  0.32	826	38	G	359407	              Methylotenera
  0.23	597	597	S	1055487	                Methylotenera versatilis
  0.07	191	191	S	359408	                Methylotenera mobilis
  0.21	540	0	G	1679002	              Candidatus Methylopumilus
  0.17	441	441	S	1581680	                Candidatus Methylopumilus turicensis
  0.04	99	99	S	1581557	                Candidatus Methylopumilus planktonicus
  0.04	91	0	G	16	              Methylophilus
  0.04	91	91	S	1662285	                Methylophilus sp. TWE2
  0.02	42	0	G	404	              Methylobacillus
  0.02	42	42	S	405	                Methylobacillus flagellatus
  0.01	14	14	G	81682	              Methylovorus
  0.12	311	13	F	206379	            Nitrosomonadaceae
  0.08	198	18	G	914	              Nitrosomonas
  0.03	65	65	S	44574	                Nitrosomonas communis
  0.02	51	51	S	44577	                Nitrosomonas ureae
  0.02	42	42	S	153948	                Nitrosomonas sp. AL212
  0.00	11	11	S	915	                Nitrosomonas europaea
  0.00	9	9	S	261292	                Nitrosomonas sp. Is79A3
  0.00	2	2	S	916	                Nitrosomonas eutropha
  0.04	100	5	G	35798	              Nitrosospira
  0.03	75	75	S	1231	                Nitrosospira multiformis
  0.00	10	10	S	35799	                Nitrosospira briensis
  0.00	10	10	S	1288494	                Nitrosospira lacus
  0.11	295	2	F	90627	            Gallionellaceae
  0.05	128	0	G	314343	              Sideroxydans
  0.05	128	128	S	63745	                Sideroxydans lithotrophicus
  0.02	62	0	G	935200	              Sulfuricella
  0.02	62	62	S	649841	                Sulfuricella denitrificans
  0.02	61	0	G	96	              Gallionella
  0.02	61	61	S	370405	                Gallionella capsiferriformans
  0.02	42	0	G	1778653	              Sulfuriferula
  0.02	42	42	S	1985873	                Sulfuriferula sp. AH1
  0.10	265	2	F	2008793	            Sterolibacteriaceae
  0.10	254	0	G	1054211	              Sulfuritalea
  0.10	254	254	S	748811	                Sulfuritalea hydrogenivorans
  0.00	9	0	G	378210	              Methyloversatilis
  0.00	9	9	S	1842540	                Methyloversatilis sp. RAC08
  0.02	56	0	F	2008790	            Thiobacillaceae
  0.02	56	0	G	919	              Thiobacillus
  0.02	56	56	S	36861	                Thiobacillus denitrificans
  0.24	617	5	-	119066	          unclassified Betaproteobacteria
  0.13	325	118	G	33055	            Kinetoplastibacterium
  0.04	111	111	S	994692	              Candidatus Kinetoplastibacterium desouzaii
  0.02	52	52	S	994696	              Candidatus Kinetoplastibacterium oncopeltii
  0.01	25	25	S	33056	              Candidatus Kinetoplastibacterium crithidii
  0.01	18	18	S	994695	              Candidatus Kinetoplastibacterium galatii
  0.00	1	1	S	233181	              Kinetoplastibacterium blastocrithidii
  0.04	92	0	G	1301080	            Candidatus Nasuia
  0.04	92	92	S	1160784	              Candidatus Nasuia deltocephalinicola
  0.02	63	0	G	189384	            Candidatus Tremblaya
  0.02	63	63	S	189385	              Candidatus Tremblaya princeps
  0.02	54	0	-	33809	            unclassified Betaproteobacteria (miscellaneous)
  0.01	31	31	S	1904640	              Betaproteobacteria bacterium GR16-43
  0.01	23	23	S	543913	              beta proteobacterium CB
  0.02	40	0	G	1381133	            Candidatus Profftella
  0.02	40	40	S	669502	              Candidatus Profftella armatura
  0.01	38	0	G	327159	            Candidatus Accumulibacter
  0.01	38	38	S	327160	              Candidatus Accumulibacter phosphatis
  0.16	409	27	O	206389	          Rhodocyclales
  0.07	170	0	F	2008795	            Azonexaceae
  0.07	170	0	G	73029	              Dechloromonas
  0.07	170	170	S	259537	                Dechloromonas aromatica
  0.06	167	3	F	2008794	            Zoogloeaceae
  0.03	89	23	G	12960	              Azoarcus
  0.02	40	40	S	2067960	                Azoarcus sp. SY39
  0.01	25	25	S	198107	                Azoarcus sp. CIB
  0.00	1	1	S	748247	                Azoarcus sp. KH32C
  0.03	75	29	G	33057	              Thauera
  0.01	16	16	S	96773	                Thauera chlorobenzoica
  0.01	14	14	S	85643	                Thauera sp. MZ1T
  0.00	8	8	S	1134435	                Thauera humireducens
  0.00	6	6	S	2005884	                Thauera sp. K11
  0.00	2	2	S	59405	                Thauera aromatica
  0.02	45	0	F	75787	            Rhodocyclaceae
  0.01	17	0	-	75788	              unclassified Rhodocyclaceae
  0.01	17	17	S	1898103	                Rhodocyclaceae bacterium
  0.01	14	0	G	146937	              Azospira
  0.01	14	14	S	146939	                Azospira oryzae
  0.01	14	0	G	551759	              Aromatoleum
  0.01	14	14	S	551760	                Aromatoleum aromaticum
 11.03	28521	69	-	68525	        delta/epsilon subdivisions
 10.46	27043	28	C	29547	          Epsilonproteobacteria
 10.34	26749	19	O	213849	            Campylobacterales
  7.74	20027	11	F	72294	              Campylobacteraceae
  7.41	19168	892	G	28196	                Arcobacter
  4.99	12912	12912	S	944547	                  Arcobacter sp. L
  1.10	2851	2851	S	28197	                  Arcobacter butzleri
  0.85	2199	2199	S	1850254	                  Arcobacter sp. LPB0137
  0.12	314	314	S	28199	                  Arcobacter nitrofigilis
  0.27	688	280	G	57665	                Sulfurospirillum
  0.05	122	122	S	66821	                  Sulfurospirillum multivorans
  0.03	66	66	S	1986224	                  Sulfurospirillum sp. SL2-1
  0.02	57	57	S	366522	                  Sulfurospirillum cavolei
  0.02	53	53	S	1581011	                  Sulfurospirillum sp. UCH001
  0.02	40	40	S	194424	                  Sulfurospirillum halorespirans
  0.01	34	34	S	44674	                  Sulfurospirillum barnesii
  0.01	21	21	S	65553	                  Sulfurospirillum deleyianum
  0.01	15	15	S	220622	                  Sulfurospirillum sp. JPD-1
  0.06	160	61	G	194	                Campylobacter
  0.01	36	36	S	827	                  Campylobacter ureolyticus
  0.01	15	15	S	522485	                  Campylobacter avium
  0.00	11	11	S	196	                  Campylobacter fetus
  0.00	7	7	S	195	                  Campylobacter coli
  0.00	7	7	S	28898	                  Campylobacter helveticus
  0.00	5	5	S	199	                  Campylobacter concisus
  0.00	5	5	S	76517	                  Campylobacter hominis
  0.00	3	3	S	200	                  Campylobacter curvus
  0.00	3	3	S	1660076	                  Campylobacter sp. RM12175
  0.00	2	2	S	198	                  Campylobacter hyointestinalis
  0.00	2	2	S	374106	                  Campylobacter cuniculorum
  0.00	1	1	S	197	                  Campylobacter jejuni
  0.00	1	1	S	206	                  Campylobacter sputorum
  0.00	1	1	S	260714	                  Campylobacter insulaenigrae
  2.59	6696	38	F	72293	              Helicobacteraceae
  1.75	4533	0	G	286130	                Sulfuricurvum
  1.75	4533	4533	S	148813	                  Sulfuricurvum kujiense
  0.67	1724	34	G	202746	                Sulfurimonas
  0.53	1379	1379	S	39766	                  Sulfurimonas denitrificans
  0.12	311	311	S	202747	                  Sulfurimonas autotrophica
  0.11	284	142	G	209	                Helicobacter
  0.04	103	103	S	210	                  Helicobacter pylori
  0.01	15	15	S	1591088	                  Helicobacter himalayensis
  0.00	9	9	S	214	                  Helicobacter felis
  0.00	5	5	S	32025	                  Helicobacter hepaticus
  0.00	4	4	S	76936	                  Helicobacter typhlonius
  0.00	4	4	S	138563	                  Helicobacter cetorum
  0.00	2	2	S	222136	                  Helicobacter sp. MIT 01-6242
  0.05	117	0	G	843	                Wolinella
  0.05	117	117	S	844	                  Wolinella succinogenes
  0.00	7	0	-	438853	              unclassified Campylobacterales
  0.00	7	0	G	269260	                Nitratifractor
  0.00	7	7	S	269261	                  Nitratifractor salsuginis
  0.10	249	0	-	34035	            unclassified Epsilonproteobacteria
  0.09	238	237	G	265570	              Sulfurovum
  0.00	1	1	S	387093	                Sulfurovum sp. NBC37-1
  0.00	11	0	G	269258	              Nitratiruptor
  0.00	11	11	S	387092	                Nitratiruptor sp. SB155-2
  0.01	17	0	O	235899	            Nautiliales
  0.01	17	0	F	224467	              Nautiliaceae
  0.01	17	0	G	191291	                Nautilia
  0.01	17	17	S	244787	                  Nautilia profundicola
  0.54	1409	30	C	28221	          Deltaproteobacteria
  0.23	585	201	O	213115	            Desulfovibrionales
  0.14	364	34	F	194924	              Desulfovibrionaceae
  0.08	214	131	G	872	                Desulfovibrio
  0.01	21	21	S	880	                  Desulfovibrio salexigens
  0.01	14	14	S	881	                  Desulfovibrio vulgaris
  0.00	11	11	S	58180	                  Desulfovibrio alaskensis
  0.00	10	10	S	876	                  Desulfovibrio desulfuricans
  0.00	9	9	S	184917	                  Desulfovibrio magneticus
  0.00	6	6	S	873	                  Desulfovibrio africanus
  0.00	5	5	S	901	                  Desulfovibrio piger
  0.00	5	5	S	1725232	                  Candidatus Desulfovibrio trichonymphae
  0.00	2	2	S	44742	                  Desulfovibrio fairfieldensis
  0.04	105	0	G	41707	                Lawsonia
  0.04	105	105	S	29546	                  Lawsonia intracellularis
  0.00	11	4	G	2035811	                Pseudodesulfovibrio
  0.00	4	4	S	1716143	                  Pseudodesulfovibrio indicus
  0.00	2	2	S	182210	                  Pseudodesulfovibrio aespoeensis
  0.00	1	1	S	57320	                  Pseudodesulfovibrio profundus
  0.00	10	0	F	213116	              Desulfomicrobiaceae
  0.00	10	2	G	898	                Desulfomicrobium
  0.00	7	7	S	132132	                  Desulfomicrobium orale
  0.00	1	1	S	899	                  Desulfomicrobium baculatum
  0.00	10	0	F	213117	              Desulfohalobiaceae
  0.00	10	0	G	45662	                Desulfohalobium
  0.00	10	10	S	45663	                  Desulfohalobium retbaense
  0.10	268	4	O	29	            Myxococcales
  0.05	137	3	-	80812	              Sorangiineae
  0.04	91	22	F	49	                Polyangiaceae
  0.01	35	0	G	39643	                  Sorangium
  0.01	35	35	S	56	                    Sorangium cellulosum
  0.01	34	0	G	50	                  Chondromyces
  0.01	34	34	S	52	                    Chondromyces crocatus
  0.02	43	0	F	1055686	                Sandaracinaceae
  0.02	43	0	G	1055688	                  Sandaracinus
  0.02	43	43	S	927083	                    Sandaracinus amylolyticus
  0.03	80	0	-	224462	              Nannocystineae
  0.03	80	0	F	224464	                Kofleriaceae
  0.03	80	0	G	162027	                  Haliangium
  0.03	80	80	S	80816	                    Haliangium ochraceum
  0.02	47	2	-	80811	              Cystobacterineae
  0.01	16	0	F	31	                Myxococcaceae
  0.01	16	0	G	83461	                  Corallococcus
  0.01	16	16	S	184914	                    Corallococcus coralloides
  0.01	14	0	F	39	                Archangiaceae
  0.00	12	0	G	47	                  Archangium
  0.00	12	12	S	48	                    Archangium gephyra
  0.00	1	0	G	40	                  Stigmatella
  0.00	1	1	S	41	                    Stigmatella aurantiaca
  0.00	1	0	G	44	                  Melittangium
  0.00	1	1	S	83453	                    Melittangium boletus
  0.00	11	0	F	1524215	                Anaeromyxobacteraceae
  0.00	11	10	G	161492	                  Anaeromyxobacter
  0.00	1	1	S	404589	                    Anaeromyxobacter sp. Fw109-5
  0.00	4	0	F	1524213	                Vulgatibacteraceae
  0.00	4	0	G	1524214	                  Vulgatibacter
  0.00	4	4	S	1391653	                    Vulgatibacter incomptus
  0.09	237	2	O	213118	            Desulfobacterales
  0.05	132	6	F	213119	              Desulfobacteraceae
  0.02	64	0	G	2295	                Desulfobacterium
  0.02	64	64	S	2296	                  Desulfobacterium autotrophicum
  0.02	39	0	G	28222	                Desulfobacula
  0.02	39	39	S	28223	                  Desulfobacula toluolica
  0.01	15	0	G	896	                Desulfococcus
  0.00	9	9	S	181663	                  Desulfococcus oleovorans
  0.00	6	6	S	897	                  Desulfococcus multivorans
  0.00	8	0	G	218207	                Desulfatibacillum
  0.00	8	8	S	259354	                  Desulfatibacillum alkenivorans
  0.04	103	17	F	213121	              Desulfobulbaceae
  0.02	48	0	G	893	                Desulfobulbus
  0.02	48	48	S	1986146	                  Desulfobulbus sp. ORNL
  0.01	27	0	G	53318	                Desulfocapsa
  0.01	27	27	S	65555	                  Desulfocapsa sulfexigens
  0.00	7	0	G	109168	                Desulfotalea
  0.00	7	7	S	84980	                  Desulfotalea psychrophila
  0.00	4	0	G	427922	                Desulfurivibrio
  0.00	4	4	S	427923	                  Desulfurivibrio alkaliphilus
  0.07	171	9	O	69541	            Desulfuromonadales
  0.05	131	0	F	213421	              Desulfuromonadaceae
  0.04	109	0	G	18	                Pelobacter
  0.04	93	93	S	1842532	                  Pelobacter sp. SFB93
  0.00	12	12	S	29543	                  Pelobacter propionicus
  0.00	4	4	S	19	                  Pelobacter carbinolicus
  0.01	22	3	G	890	                Desulfuromonas
  0.01	17	17	S	1603606	                  Desulfuromonas soudanensis
  0.00	2	2	S	1823759	                  Desulfuromonas sp. DDH964
  0.01	31	0	F	213422	              Geobacteraceae
  0.01	21	11	G	28231	                Geobacter
  0.00	3	3	S	351604	                  Geobacter uraniireducens
  0.00	3	3	S	443143	                  Geobacter sp. M18
  0.00	1	1	S	313985	                  Geobacter lovleyi
  0.00	1	1	S	345632	                  Geobacter pickeringii
  0.00	1	1	S	443144	                  Geobacter sp. M21
  0.00	1	1	S	1203471	                  Geobacter daltonii
  0.00	10	0	G	392332	                Geoalkalibacter
  0.00	10	10	S	483547	                  Geoalkalibacter subterraneus
  0.02	58	0	O	213462	            Syntrophobacterales
  0.01	30	0	F	213468	              Syntrophaceae
  0.01	15	0	G	43773	                Syntrophus
  0.01	15	15	S	316277	                  Syntrophus aciditrophicus
  0.00	8	0	G	2357	                Desulfomonile
  0.00	8	8	S	2358	                  Desulfomonile tiedjei
  0.00	7	0	G	60892	                Desulfobacca
  0.00	7	7	S	60893	                  Desulfobacca acetoxidans
  0.01	28	0	F	213465	              Syntrophobacteraceae
  0.01	28	0	G	29526	                Syntrophobacter
  0.01	28	28	S	119484	                  Syntrophobacter fumaroxidans
  0.01	33	0	-	45456	            unclassified Deltaproteobacteria
  0.01	33	0	G	1551504	              Candidatus Babela
  0.01	33	33	S	673862	                Candidatus Babela massiliensis
  0.01	19	0	O	213113	            Desulfurellales
  0.01	19	0	F	117942	              Desulfurellaceae
  0.00	11	0	G	84404	                Hippea
  0.00	11	11	S	84405	                  Hippea maritima
  0.00	8	0	G	33001	                Desulfurella
  0.00	8	8	S	33002	                  Desulfurella acetivorans
  0.00	8	0	O	453227	            Desulfarculales
  0.00	8	0	F	453228	              Desulfarculaceae
  0.00	8	0	G	453229	                Desulfarculus
  0.00	8	8	S	453230	                  Desulfarculus baarsii
  5.42	14025	1929	C	1236	        Gammaproteobacteria
  2.23	5774	152	O	91347	          Enterobacterales
  0.82	2120	73	F	543	            Enterobacteriaceae
  0.45	1157	4	G	561	              Escherichia
  0.45	1151	1151	S	562	                Escherichia coli
  0.00	2	2	S	208962	                Escherichia albertii
  0.12	305	1	-	191675	              unclassified Enterobacteriaceae
  0.06	156	0	-	84563	                ant, tsetse, mealybug, aphid, etc. endosymbionts
  0.03	80	0	-	84564	                  ant endosymbionts
  0.03	80	71	G	203804	                    Candidatus Blochmannia
  0.00	6	0	-	711328	                      unclassified Candidatus Blochmannia endosymbionts
  0.00	5	5	S	1505596	                        Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
  0.00	1	1	S	1505597	                        Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
  0.00	3	3	S	251535	                      Candidatus Blochmannia vafer
  0.01	37	0	G	1682492	                  Candidatus Tachikawaea
