  1.56	37	0	F	1903412	            Hafniaceae
  1.56	37	0	G	635	              Edwardsiella
  1.56	37	37	S	67780	                Edwardsiella ictaluri
  0.93	22	5	F	1903409	            Erwiniaceae
  0.30	7	1	G	53335	              Pantoea
  0.13	3	3	S	1235990	                Candidatus Pantoea carbekii
  0.04	1	1	S	66269	                Pantoea stewartii
  0.04	1	1	S	470934	                Pantoea vagans
  0.04	1	1	S	665913	                Pantoea calida
  0.21	5	0	G	551	              Erwinia
  0.21	5	5	S	215689	                Erwinia sp. Ejp617
  0.17	4	0	G	32199	              Buchnera
  0.17	4	4	S	9	                Buchnera aphidicola
  0.04	1	0	G	82986	              Tatumella
  0.04	1	1	S	53336	                Tatumella citrea
  0.34	8	0	F	1903410	            Pectobacteriaceae
  0.21	5	0	G	84565	              Sodalis
  0.13	3	3	S	1486991	                Candidatus Sodalis pierantonius
  0.08	2	2	S	63612	                Sodalis glossinidius
  0.13	3	1	G	204037	              Dickeya
  0.08	2	2	S	204042	                Dickeya zeae
  0.30	7	0	F	1903411	            Yersiniaceae
  0.25	6	0	G	629	              Yersinia
  0.13	3	3	S	29485	                Yersinia rohdei
  0.08	2	2	S	630	                Yersinia enterocolitica
  0.04	1	1	S	29484	                Yersinia frederiksenii
  0.04	1	0	G	613	              Serratia
  0.04	1	1	S	47917	                Serratia fonticola
  0.08	2	0	F	1903416	            Budviciaceae
  0.08	2	0	G	82984	              Pragia
  0.08	2	2	S	82985	                Pragia fontium
  0.04	1	0	F	1903414	            Morganellaceae
  0.04	1	0	G	626	              Xenorhabdus
  0.04	1	1	S	351671	                Xenorhabdus doucetiae
  1.06	25	0	O	72274	          Pseudomonadales
  1.01	24	0	F	135621	            Pseudomonadaceae
  0.93	22	3	G	286	              Pseudomonas
  0.17	4	0	S	136841	                Pseudomonas aeruginosa group
  0.13	3	3	S	53408	                  Pseudomonas citronellolis
  0.04	1	0	S	1232139	                  Pseudomonas oleovorans/pseudoalcaligenes group
  0.04	1	1	S	1149133	                    Pseudomonas furukawaii
  0.17	4	0	S	136846	                Pseudomonas stutzeri group
  0.08	2	2	S	74829	                  Pseudomonas balearica
  0.08	2	0	S	578833	                  Pseudomonas stutzeri subgroup
  0.08	2	2	S	316	                    Pseudomonas stutzeri
  0.17	4	4	S	1930532	                Pseudomonas sp. CC6-YY-74
  0.13	3	0	S	136845	                Pseudomonas putida group
  0.08	2	2	S	303	                  Pseudomonas putida
  0.04	1	1	S	47880	                  Pseudomonas fulva
  0.04	1	0	S	136842	                Pseudomonas chlororaphis group
  0.04	1	1	S	296	                  Pseudomonas fragi
  0.04	1	0	S	136843	                Pseudomonas fluorescens group
  0.04	1	1	S	47878	                  Pseudomonas azotoformans
  0.04	1	1	S	1259844	                Pseudomonas sp. FGI182
  0.04	1	1	S	2083051	                Pseudomonas sp. SWI6
  0.04	1	0	-	351	              Azotobacter group
  0.04	1	0	G	352	                Azotobacter
  0.04	1	1	S	354	                  Azotobacter vinelandii
  0.04	1	0	G	1849530	              Oblitimonas
  0.04	1	1	S	1697053	                Oblitimonas alkaliphila
  0.04	1	0	F	468	            Moraxellaceae
  0.04	1	0	G	469	              Acinetobacter
  0.04	1	1	S	106648	                Acinetobacter bereziniae
  0.72	17	0	O	135623	          Vibrionales
  0.72	17	0	F	641	            Vibrionaceae
  0.68	16	0	G	662	              Vibrio
  0.21	5	5	S	666	                Vibrio cholerae
  0.21	5	0	S	717610	                Vibrio harveyi group
  0.13	3	3	S	696485	                  Vibrio owensii
  0.04	1	1	S	663	                  Vibrio alginolyticus
  0.04	1	1	S	670	                  Vibrio parahaemolyticus
  0.08	2	2	S	672	                Vibrio vulnificus
  0.08	2	2	S	28173	                Vibrio nigripulchritudo
  0.04	1	1	S	45658	                Vibrio scophthalmi
  0.04	1	1	S	190893	                Vibrio coralliilyticus
  0.04	1	0	G	511678	              Aliivibrio
  0.04	1	1	S	80852	                Aliivibrio wodanis
  0.63	15	0	O	135624	          Aeromonadales
  0.63	15	0	F	84642	            Aeromonadaceae
  0.59	14	0	G	642	              Aeromonas
  0.42	10	10	S	948519	                Aeromonas rivipollensis
  0.13	3	3	S	645	                Aeromonas salmonicida
  0.04	1	1	S	651	                Aeromonas media
  0.04	1	0	G	43947	              Tolumonas
  0.04	1	1	S	43948	                Tolumonas auensis
  0.42	10	0	O	135614	          Xanthomonadales
  0.30	7	0	F	32033	            Xanthomonadaceae
  0.13	3	0	G	40323	              Stenotrophomonas
  0.13	3	0	-	995085	                Stenotrophomonas maltophilia group
  0.13	3	3	S	40324	                  Stenotrophomonas maltophilia
  0.08	2	0	G	68	              Lysobacter
  0.04	1	1	S	69	                Lysobacter enzymogenes
  0.04	1	1	S	262324	                Lysobacter gummosus
  0.04	1	0	G	83614	              Luteimonas
  0.04	1	1	S	2006110	                Luteimonas sp. 100111
  0.04	1	0	G	83618	              Pseudoxanthomonas
  0.04	1	1	S	314722	                Pseudoxanthomonas suwonensis
  0.13	3	1	F	1775411	            Rhodanobacteraceae
  0.04	1	0	G	75309	              Rhodanobacter
  0.04	1	1	S	666685	                Rhodanobacter denitrificans
  0.04	1	0	G	323413	              Dokdonella
  0.04	1	1	S	323415	                Dokdonella koreensis
  0.38	9	0	O	135619	          Oceanospirillales
  0.08	2	0	F	28256	            Halomonadaceae
  0.04	1	0	G	2745	              Halomonas
  0.04	1	1	S	1883416	                Halomonas sp. 1513
  0.04	1	0	-	114403	              Zymobacter group
  0.04	1	0	-	114399	                whitefly endosymbionts
  0.04	1	0	G	235572	                  Candidatus Portiera
  0.04	1	1	S	91844	                    Candidatus Portiera aleyrodidarum
  0.08	2	1	F	135620	            Oceanospirillaceae
  0.04	1	1	G	28253	              Marinomonas
  0.08	2	1	F	224372	            Alcanivoracaceae
  0.04	1	0	G	2025617	              Ketobacter
  0.04	1	1	S	1917421	                Ketobacter alkanivorans
  0.04	1	0	F	191033	            Oleiphilaceae
  0.04	1	0	G	141450	              Oleiphilus
  0.04	1	1	S	141451	                Oleiphilus messinensis
  0.04	1	0	F	255527	            Saccharospirillaceae
  0.04	1	0	G	1445504	              Gynuella
  0.04	1	1	S	1445505	                Gynuella sunshinyii
  0.04	1	0	F	1920240	            Kangiellaceae
  0.04	1	1	G	261963	              Kangiella
  0.30	7	0	O	72273	          Thiotrichales
  0.25	6	2	F	135616	            Piscirickettsiaceae
  0.08	2	1	G	933	              Thiomicrospira
  0.04	1	1	S	92245	                Thiomicrospira aerophila
  0.08	2	0	G	1237	              Piscirickettsia
  0.08	2	2	S	1238	                Piscirickettsia salmonis
  0.04	1	0	F	34064	            Francisellaceae
  0.04	1	1	G	262	              Francisella
  0.30	7	1	-	118884	          unclassified Gammaproteobacteria
  0.13	3	0	-	198346	            Candidatus Baumannia
  0.13	3	3	S	186490	              Candidatus Baumannia cicadellinicola
  0.04	1	0	-	32036	            sulfur-oxidizing symbionts
  0.04	1	1	S	410330	              Calyptogena okutanii thioautotrophic gill symbiont
  0.04	1	0	G	1273155	            Thiohalobacter
  0.04	1	1	S	585455	              Thiohalobacter thiocyanaticus
  0.04	1	0	G	1524249	            Pseudohongiella
  0.04	1	1	S	1249552	              Pseudohongiella spirulinae
  0.30	7	0	O	118969	          Legionellales
  0.17	4	0	F	444	            Legionellaceae
  0.17	4	0	G	445	              Legionella
  0.08	2	2	S	28087	                Legionella sainthelensi
  0.04	1	1	S	446	                Legionella pneumophila
  0.04	1	1	S	96230	                Legionella fallonii
  0.13	3	0	F	118968	            Coxiellaceae
  0.08	2	0	G	776	              Coxiella
  0.04	1	1	S	777	                Coxiella burnetii
  0.04	1	1	S	325775	                Coxiella endosymbiont of Amblyomma americanum
  0.04	1	0	-	134284	              unclassified Coxiellaceae
  0.04	1	1	S	1592897	                Coxiella-like endosymbiont
  0.25	6	0	O	135613	          Chromatiales
  0.13	3	0	F	72276	            Ectothiorhodospiraceae
  0.13	3	1	G	106633	              Thioalkalivibrio
  0.04	1	1	S	396595	                Thioalkalivibrio sp. K90mix
  0.04	1	1	S	1033854	                Thioalkalivibrio sulfidiphilus
  0.08	2	1	F	1046	            Chromatiaceae
  0.04	1	0	G	1980513	              Candidatus Nitrosoglobus
  0.04	1	1	S	1630141	                Candidatus Nitrosoglobus terrae
  0.04	1	0	F	255526	            Halothiobacillaceae
  0.04	1	1	G	109262	              Halothiobacillus
  0.21	5	0	O	135622	          Alteromonadales
  0.08	2	0	F	72275	            Alteromonadaceae
  0.04	1	0	G	226	              Alteromonas
  0.04	1	1	S	589873	                Alteromonas australica
  0.04	1	0	G	1751872	              Lacimicrobium
  0.04	1	1	S	1526571	                Lacimicrobium alkaliphilum
  0.04	1	0	F	267890	            Shewanellaceae
  0.04	1	0	G	22	              Shewanella
  0.04	1	1	S	93973	                Shewanella japonica
  0.04	1	0	F	267891	            Moritellaceae
  0.04	1	0	G	58050	              Moritella
  0.04	1	1	S	80854	                Moritella viscosa
  0.04	1	0	F	267894	            Psychromonadaceae
  0.04	1	0	G	67572	              Psychromonas
  0.04	1	1	S	314282	                Psychromonas sp. CNPT3
  0.21	5	0	O	135625	          Pasteurellales
  0.21	5	0	F	712	            Pasteurellaceae
  0.17	4	0	G	724	              Haemophilus
  0.17	4	4	S	727	                Haemophilus influenzae
  0.04	1	0	G	75984	              Mannheimia
  0.04	1	1	S	85404	                Mannheimia varigena
  0.08	2	0	O	1775403	          Nevskiales
  0.08	2	0	F	568386	            Sinobacteraceae
  0.08	2	0	G	469322	              Steroidobacter
  0.08	2	2	S	465721	                Steroidobacter denitrificans
  0.04	1	0	O	135618	          Methylococcales
  0.04	1	0	F	403	            Methylococcaceae
  0.04	1	1	G	416	              Methylomonas
  0.04	1	0	O	1240482	          Orbales
  0.04	1	1	F	1240483	            Orbaceae
  0.04	1	0	O	1692040	          Acidiferrobacterales
  0.04	1	0	F	1692041	            Acidiferrobacteraceae
  0.04	1	0	G	1744881	              Sulfuricaulis
  0.04	1	1	S	1620215	                Sulfuricaulis limicola
  0.04	1	0	O	1706369	          Cellvibrionales
  0.04	1	0	F	1706375	            Spongiibacteraceae
  0.04	1	0	G	1434050	              Zhongshania
  0.04	1	1	S	1470434	                Zhongshania aliphaticivorans
  0.04	1	0	O	1934945	          Immundisolibacterales
  0.04	1	0	F	1934946	            Immundisolibacteraceae
  0.04	1	0	G	1934947	              Immundisolibacter
  0.04	1	1	S	1810504	                Immundisolibacter cernigliae
  8.37	198	6	C	28211	        Alphaproteobacteria
  3.13	74	0	O	204455	          Rhodobacterales
  3.13	74	10	F	31989	            Rhodobacteraceae
  0.89	21	3	G	1060	              Rhodobacter
  0.59	14	14	S	1061	                Rhodobacter capsulatus
  0.13	3	3	S	2033869	                Rhodobacter sp. CZR27
  0.04	1	1	S	1063	                Rhodobacter sphaeroides
  0.55	13	0	G	1097466	              Defluviimonas
  0.55	13	13	S	1335048	                Defluviimonas alba
  0.42	10	2	G	265	              Paracoccus
  0.30	7	7	S	34003	                Paracoccus aminophilus
  0.04	1	1	S	266	                Paracoccus denitrificans
  0.30	7	0	G	74030	              Roseovarius
  0.30	7	7	S	215743	                Roseovarius mucosus
  0.17	4	0	-	58840	              unclassified Rhodobacteraceae
  0.17	4	4	S	2033435	                Rhodobacteraceae bacterium QY30
  0.13	3	0	G	875170	              Celeribacter
  0.13	3	3	S	1397108	                Celeribacter marinus
  0.04	1	0	G	60136	              Sulfitobacter
  0.04	1	1	S	1402135	                Sulfitobacter pseudonitzschiae
  0.04	1	1	G	92944	              Ketogulonicigenium
  0.04	1	0	G	97050	              Ruegeria
  0.04	1	1	S	89184	                Ruegeria pomeroyi
  0.04	1	0	G	119541	              Rhodobaca
  0.04	1	1	S	441209	                Rhodobaca barguzinensis
  0.04	1	0	G	1609958	              Confluentimicrobium
  0.04	1	1	S	1609966	                Confluentimicrobium sp. EMB200-NS6
  0.04	1	0	G	1701761	              Thiobacimonas
  0.04	1	1	S	1229727	                Thiobacimonas profunda
  1.86	44	2	O	204457	          Sphingomonadales
  1.44	34	2	F	41297	            Sphingomonadaceae
  0.80	19	1	G	165697	              Sphingopyxis
  0.63	15	15	S	1913578	                Sphingopyxis sp. LPB0140
  0.08	2	2	S	1515612	                Sphingopyxis fribergensis
  0.04	1	1	S	33050	                Sphingopyxis macrogoltabida
  0.30	7	4	G	13687	              Sphingomonas
  0.08	2	2	S	1938607	                Sphingomonas sp. LM7
  0.04	1	1	S	397260	                Sphingomonas sanxanigenens
  0.13	3	2	G	165695	              Sphingobium
  0.04	1	1	S	484429	                Sphingobium sp. YBL2
  0.08	2	1	G	165696	              Novosphingobium
  0.04	1	1	S	48935	                Novosphingobium aromaticivorans
  0.04	1	0	G	150203	              Blastomonas
  0.04	1	1	S	1842535	                Blastomonas sp. RAC04
  0.34	8	1	F	335929	            Erythrobacteraceae
  0.17	4	1	G	361177	              Altererythrobacter
  0.04	1	1	S	361183	                Altererythrobacter epoxidivorans
  0.04	1	1	S	645517	                Altererythrobacter namhicola
  0.04	1	1	S	1267766	                Altererythrobacter atlanticus
  0.13	3	0	G	1041	              Erythrobacter
  0.04	1	1	S	39960	                Erythrobacter litoralis
  0.04	1	1	S	502682	                Erythrobacter gangjinensis
  0.04	1	1	S	1648404	                Erythrobacter atlanticus
  1.69	40	7	O	356	          Rhizobiales
  0.38	9	1	F	45401	            Hyphomicrobiaceae
  0.13	3	0	G	81	              Hyphomicrobium
  0.08	2	2	S	1427356	                Hyphomicrobium nitrativorans
  0.04	1	1	S	53399	                Hyphomicrobium denitrificans
  0.08	2	0	G	1068	              Rhodomicrobium
  0.08	2	2	S	1069	                Rhodomicrobium vannielii
  0.08	2	1	G	46913	              Devosia
  0.04	1	1	S	1736675	                Devosia sp. A16
  0.04	1	0	G	119044	              Filomicrobium
  0.04	1	1	S	1608628	                Candidatus Filomicrobium marinum
  0.30	7	0	F	119045	            Methylobacteriaceae
  0.25	6	1	G	407	              Methylobacterium
  0.13	3	3	S	1479019	                Methylobacterium sp. C1
  0.04	1	1	S	223967	                Methylobacterium populi
  0.04	1	1	S	426117	                Methylobacterium sp. 4-46
  0.04	1	0	G	186650	              Microvirga
  0.04	1	1	S	1882682	                Microvirga ossetica
  0.25	6	0	F	82115	            Rhizobiaceae
  0.13	3	0	-	227290	              Rhizobium/Agrobacterium group
  0.04	1	0	G	357	                Agrobacterium
  0.04	1	1	S	1842536	                  Agrobacterium sp. RAC06
  0.04	1	0	G	379	                Rhizobium
  0.04	1	1	S	29449	                  Rhizobium etli
  0.04	1	0	G	1525371	                Neorhizobium
  0.04	1	1	S	399	                  Neorhizobium galegae
  0.08	2	0	G	34019	              Liberibacter
  0.08	2	2	S	556287	                Candidatus Liberibacter solanacearum
  0.04	1	0	G	323620	              Shinella
  0.04	1	1	S	879274	                Shinella sp. HZN7
  0.13	3	0	F	772	            Bartonellaceae
  0.13	3	0	G	773	              Bartonella
  0.08	2	2	S	1933912	                Bartonella sp. Raccoon60
  0.04	1	1	S	1686310	                Bartonella apis
  0.08	2	0	F	31993	            Methylocystaceae
  0.04	1	0	G	133	              Methylocystis
  0.04	1	1	S	187303	                Methylocystis sp. SC2
  0.04	1	0	G	425	              Methylosinus
  0.04	1	1	S	426	                Methylosinus trichosporium
  0.08	2	0	F	41294	            Bradyrhizobiaceae
  0.04	1	0	G	374	              Bradyrhizobium
  0.04	1	1	S	44255	                Bradyrhizobium oligotrophicum
  0.04	1	0	G	1073	              Rhodopseudomonas
  0.04	1	1	S	1076	                Rhodopseudomonas palustris
  0.04	1	0	F	45404	            Beijerinckiaceae
