  0.55	1	1	S	426	                Methylosinus trichosporium
  0.55	1	0	F	41294	            Bradyrhizobiaceae
  0.55	1	1	G	374	              Bradyrhizobium
  0.55	1	0	F	119045	            Methylobacteriaceae
  0.55	1	0	G	407	              Methylobacterium
  0.55	1	1	S	114616	                Methylobacterium nodulans
  1.10	2	0	O	204457	          Sphingomonadales
  1.10	2	0	F	41297	            Sphingomonadaceae
  0.55	1	0	G	13687	              Sphingomonas
  0.55	1	1	S	1961362	                Sphingomonas sp. NIC1
  0.55	1	0	G	165695	              Sphingobium
  0.55	1	1	S	120107	                Sphingobium cloacae
  0.55	1	0	O	204458	          Caulobacterales
  0.55	1	0	F	76892	            Caulobacteraceae
  0.55	1	0	G	75	              Caulobacter
  0.55	1	1	S	155892	                Caulobacter vibrioides
  1.65	3	0	-	68525	        delta/epsilon subdivisions
  1.65	3	0	C	28221	          Deltaproteobacteria
  1.10	2	0	O	29	            Myxococcales
  1.10	2	0	-	80811	              Cystobacterineae
  1.10	2	0	F	31	                Myxococcaceae
  1.10	2	0	G	32	                  Myxococcus
  0.55	1	1	S	33	                    Myxococcus fulvus
  0.55	1	1	S	83455	                    Myxococcus stipitatus
  0.55	1	0	O	213115	            Desulfovibrionales
  0.55	1	0	F	194924	              Desulfovibrionaceae
  0.55	1	0	G	872	                Desulfovibrio
  0.55	1	1	S	881	                  Desulfovibrio vulgaris
 17.03	31	1	-	1783272	      Terrabacteria group
 12.09	22	3	P	201174	        Actinobacteria
 10.44	19	0	C	1760	          Actinobacteria
  3.30	6	0	O	85006	            Micrococcales
  1.65	3	0	F	1268	              Micrococcaceae
  1.10	2	0	G	1663	                Arthrobacter
  0.55	1	1	S	1652545	                  Arthrobacter sp. YC-RL1
  0.55	1	1	S	1849032	                  Arthrobacter sp. U41
  0.55	1	0	G	1742993	                Pseudarthrobacter
  0.55	1	1	S	85085	                  Pseudarthrobacter chlorophenolicus
  1.65	3	0	F	85023	              Microbacteriaceae
  1.10	2	0	G	33882	                Microbacterium
  0.55	1	1	S	84292	                  Microbacterium chocolatum
  0.55	1	1	S	1906742	                  Microbacterium sp. BH-3-3-3
  0.55	1	0	-	1655488	                Luna cluster
  0.55	1	0	-	1655489	                  Luna-1 subcluster
  0.55	1	0	G	529883	                    Rhodoluna
  0.55	1	1	S	529884	                      Rhodoluna lacicola
  2.75	5	1	O	85007	            Corynebacteriales
  1.65	3	0	F	1762	              Mycobacteriaceae
  1.65	3	1	G	1763	                Mycobacterium
  1.10	2	0	S	1866885	                  Mycobacterium fortuitum complex
  0.55	1	1	S	1804	                    Mycobacterium gilvum
  0.55	1	1	S	758802	                    Mycobacterium litorale
  0.55	1	0	F	1653	              Corynebacteriaceae
  0.55	1	0	G	1716	                Corynebacterium
  0.55	1	1	S	1487956	                  Corynebacterium sp. ATCC 6931
  1.65	3	0	O	85011	            Streptomycetales
  1.65	3	0	F	2062	              Streptomycetaceae
  1.65	3	1	G	1883	                Streptomyces
  0.55	1	1	S	68280	                  Streptomyces violaceusniger
  0.55	1	1	S	1437453	                  Streptomyces leeuwenhoekii
  1.65	3	0	O	2039638	            Candidatus Nanopelagicales
  1.65	3	1	G	622681	              Candidatus Planktophila
  0.55	1	1	S	1884905	                Candidatus Planktophila versatilis
  0.55	1	1	S	1884914	                Candidatus Planktophila dulcis
  0.55	1	0	O	85009	            Propionibacteriales
  0.55	1	0	F	31957	              Propionibacteriaceae
  0.55	1	0	G	29404	                Microlunatus
  0.55	1	1	S	29405	                  Microlunatus phosphovorus
  0.55	1	0	O	622450	            Actinopolysporales
  0.55	1	0	F	622451	              Actinopolysporaceae
  0.55	1	0	G	1849	                Actinopolyspora
  0.55	1	1	S	414996	                  Actinopolyspora erythraea
  2.20	4	0	P	1239	        Firmicutes
  1.10	2	0	C	91061	          Bacilli
  0.55	1	0	O	1385	            Bacillales
  0.55	1	0	F	186817	              Bacillaceae
  0.55	1	0	G	129337	                Geobacillus
  0.55	1	0	S	1505648	                  Geobacillus thermoleovorans group
  0.55	1	1	S	33938	                    Geobacillus thermocatenulatus
  0.55	1	0	O	186826	            Lactobacillales
  0.55	1	0	F	1300	              Streptococcaceae
  0.55	1	0	G	1301	                Streptococcus
  0.55	1	1	S	1314	                  Streptococcus pyogenes
  1.10	2	0	C	186801	          Clostridia
  1.10	2	0	O	186802	            Clostridiales
  0.55	1	0	F	186803	              Lachnospiraceae
  0.55	1	0	G	1663717	                Herbinix
  0.55	1	1	S	1679721	                  Herbinix luporum
  0.55	1	0	F	186807	              Peptococcaceae
  0.55	1	0	G	471826	                Candidatus Desulforudis
  0.55	1	1	S	471827	                  Candidatus Desulforudis audaxviator
  1.65	3	0	-	1798711	        Cyanobacteria/Melainabacteria group
  1.65	3	0	P	1117	          Cyanobacteria
  1.10	2	0	O	1890424	            Synechococcales
  0.55	1	0	F	1213	              Prochloraceae
  0.55	1	0	G	1218	                Prochlorococcus
  0.55	1	1	S	1219	                  Prochlorococcus marinus
  0.55	1	0	F	1890426	              Synechococcaceae
  0.55	1	0	G	1129	                Synechococcus
  0.55	1	1	S	1173263	                  Synechococcus sp. PCC 7502
  0.55	1	0	O	1161	            Nostocales
  0.55	1	0	F	1162	              Nostocaceae
  0.55	1	0	G	1163	                Anabaena
  0.55	1	1	S	1165	                  Anabaena cylindrica
  0.55	1	0	P	544448	        Tenericutes
  0.55	1	0	C	31969	          Mollicutes
  0.55	1	0	O	186328	            Entomoplasmatales
  0.55	1	0	F	33925	              Entomoplasmataceae
  0.55	1	0	G	46239	                Mesoplasma
  0.55	1	1	S	138853	                  Mesoplasma lactucae
  5.49	10	0	-	1783270	      FCB group
  5.49	10	0	-	68336	        Bacteroidetes/Chlorobi group
  3.85	7	0	P	976	          Bacteroidetes
  2.20	4	0	C	117743	            Flavobacteriia
  2.20	4	0	O	200644	              Flavobacteriales
  2.20	4	1	F	49546	                Flavobacteriaceae
  0.55	1	0	G	52959	                  Polaribacter
  0.55	1	1	S	1529069	                    Polaribacter sp. BM10
  0.55	1	0	G	104267	                  Tenacibaculum
  0.55	1	1	S	584609	                    Tenacibaculum jejuense
  0.55	1	0	G	336276	                  Olleya
  0.55	1	1	S	2058135	                    Olleya sp. Bg11-27
  1.10	2	0	C	768503	            Cytophagia
  1.10	2	0	O	768507	              Cytophagales
  1.10	2	0	F	89373	                Cytophagaceae
  0.55	1	0	G	978	                  Cytophaga
  0.55	1	1	S	985	                    Cytophaga hutchinsonii
  0.55	1	0	G	319458	                  Leadbetterella
  0.55	1	1	S	316068	                    Leadbetterella byssophila
  0.55	1	0	C	117747	            Sphingobacteriia
  0.55	1	0	O	200666	              Sphingobacteriales
  0.55	1	0	F	84566	                Sphingobacteriaceae
  0.55	1	0	G	929509	                  Solitalea
  0.55	1	1	S	995	                    Solitalea canadensis
  1.65	3	0	P	1090	          Chlorobi
  1.65	3	0	C	191410	            Chlorobia
  1.65	3	0	O	191411	              Chlorobiales
  1.65	3	1	F	191412	                Chlorobiaceae
  0.55	1	0	G	256319	                  Chlorobaculum
  0.55	1	1	S	1097	                    Chlorobaculum tepidum
  0.55	1	0	-	274493	                  Chlorobium/Pelodictyon group
  0.55	1	0	G	1091	                    Chlorobium
  0.55	1	1	S	1092	                      Chlorobium limicola
  1.10	2	0	P	40117	      Nitrospirae
  1.10	2	0	C	203693	        Nitrospira
  1.10	2	0	O	189778	          Nitrospirales
  1.10	2	0	F	189779	            Nitrospiraceae
  1.10	2	0	G	1234	              Nitrospira
  0.55	1	1	S	42253	                Nitrospira moscoviensis
  0.55	1	1	S	1325564	                Nitrospira japonica
  0.55	1	0	P	32066	      Fusobacteria
  0.55	1	0	C	203490	        Fusobacteriia
  0.55	1	0	O	203491	          Fusobacteriales
  0.55	1	0	F	203492	            Fusobacteriaceae
  0.55	1	0	G	848	              Fusobacterium
  0.55	1	1	S	860	                Fusobacterium periodonticum
