  2.17	2	0	C	768503	            Cytophagia
  2.17	2	0	O	768507	              Cytophagales
  1.09	1	0	F	89373	                Cytophagaceae
  1.09	1	0	G	978	                  Cytophaga
  1.09	1	1	S	985	                    Cytophaga hutchinsonii
  1.09	1	0	F	1937968	                Bernardetiaceae
  1.09	1	0	G	1937972	                  Bernardetia
  1.09	1	1	S	999	                    Bernardetia litoralis
  1.09	1	0	C	117743	            Flavobacteriia
  1.09	1	0	O	200644	              Flavobacteriales
  1.09	1	0	F	49546	                Flavobacteriaceae
  1.09	1	0	G	336276	                  Olleya
  1.09	1	1	S	2058135	                    Olleya sp. Bg11-27
  1.09	1	0	C	1853228	            Chitinophagia
  1.09	1	0	O	1853229	              Chitinophagales
  1.09	1	1	F	563835	                Chitinophagaceae
  1.09	1	0	P	203691	      Spirochaetes
  1.09	1	0	C	203692	        Spirochaetia
  1.09	1	0	O	1643686	          Brachyspirales
  1.09	1	0	F	143786	            Brachyspiraceae
  1.09	1	0	G	29521	              Brachyspira
  1.09	1	1	S	84378	                Brachyspira murdochii
